election,contest,recap_csv_url,ed_csv_url,recap_pdf_url,ed_pdf_url,manual_pdf_url
"GENERAL - NOVEMBER 8, 2022","Bronx Establish a Racial Equity Office, Plan, and Commission Citywide",https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00250300000Bronx%20Establish%20a%20Racial%20Equity%20Office%2C%20Plan%2C%20and%20Commission%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00250300000Bronx%20Establish%20a%20Racial%20Equity%20Office%2C%20Plan%2C%20and%20Commission%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00250300000Bronx%20Establish%20a%20Racial%20Equity%20Office%2C%20Plan%2C%20and%20Commission%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00250300000Bronx%20Establish%20a%20Racial%20Equity%20Office%2C%20Plan%2C%20and%20Commission%20Citywide%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Bronx Measure the True Cost of Living Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00250400000Bronx%20Measure%20the%20True%20Cost%20of%20Living%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00250400000Bronx%20Measure%20the%20True%20Cost%20of%20Living%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00250400000Bronx%20Measure%20the%20True%20Cost%20of%20Living%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00250400000Bronx%20Measure%20the%20True%20Cost%20of%20Living%20Citywide%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Governor/Lieutenant Governor Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300200000Kings%20Governor%20Lieutenant%20Governor%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300200000Kings%20Governor%20Lieutenant%20Governor%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300200000Kings%20Governor%20Lieutenant%20Governor%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300200000Kings%20Governor%20Lieutenant%20Governor%20Citywide%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Comptroller Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300500000Kings%20State%20Comptroller%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300500000Kings%20State%20Comptroller%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300500000Kings%20State%20Comptroller%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300500000Kings%20State%20Comptroller%20Citywide%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Attorney General Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300600000Kings%20Attorney%20General%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300600000Kings%20Attorney%20General%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300600000Kings%20Attorney%20General%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300600000Kings%20Attorney%20General%20Citywide%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings United States Senator Citywide,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300700000Kings%20United%20States%20Senator%20Citywide%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300700000Kings%20United%20States%20Senator%20Citywide%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300700000Kings%20United%20States%20Senator%20Citywide%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00300700000Kings%20United%20States%20Senator%20Citywide%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Justice of the Supreme Court 2nd Judicial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301600002Kings%20Justice%20of%20the%20Supreme%20Court%202nd%20Judicial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301600002Kings%20Justice%20of%20the%20Supreme%20Court%202nd%20Judicial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301600002Kings%20Justice%20of%20the%20Supreme%20Court%202nd%20Judicial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301600002Kings%20Justice%20of%20the%20Supreme%20Court%202nd%20Judicial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Judge of the Civil Court - County Kings,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301700012Kings%20Judge%20of%20the%20Civil%20Court%20-%20County%20Kings%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301700012Kings%20Judge%20of%20the%20Civil%20Court%20-%20County%20Kings%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301700012Kings%20Judge%20of%20the%20Civil%20Court%20-%20County%20Kings%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301700012Kings%20Judge%20of%20the%20Civil%20Court%20-%20County%20Kings%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Representative in Congress 7th Congressional District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800007Kings%20Representative%20in%20Congress%207th%20Congressional%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800007Kings%20Representative%20in%20Congress%207th%20Congressional%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800007Kings%20Representative%20in%20Congress%207th%20Congressional%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800007Kings%20Representative%20in%20Congress%207th%20Congressional%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Representative in Congress 8th Congressional District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800008Kings%20Representative%20in%20Congress%208th%20Congressional%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800008Kings%20Representative%20in%20Congress%208th%20Congressional%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800008Kings%20Representative%20in%20Congress%208th%20Congressional%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800008Kings%20Representative%20in%20Congress%208th%20Congressional%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Representative in Congress 9th Congressional District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800009Kings%20Representative%20in%20Congress%209th%20Congressional%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800009Kings%20Representative%20in%20Congress%209th%20Congressional%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800009Kings%20Representative%20in%20Congress%209th%20Congressional%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800009Kings%20Representative%20in%20Congress%209th%20Congressional%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Representative in Congress 10th Congressional District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800010Kings%20Representative%20in%20Congress%2010th%20Congressional%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800010Kings%20Representative%20in%20Congress%2010th%20Congressional%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800010Kings%20Representative%20in%20Congress%2010th%20Congressional%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800010Kings%20Representative%20in%20Congress%2010th%20Congressional%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Representative in Congress 11th Congressional District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800011Kings%20Representative%20in%20Congress%2011th%20Congressional%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800011Kings%20Representative%20in%20Congress%2011th%20Congressional%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800011Kings%20Representative%20in%20Congress%2011th%20Congressional%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301800011Kings%20Representative%20in%20Congress%2011th%20Congressional%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 12th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900012Kings%20State%20Senator%2012th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900012Kings%20State%20Senator%2012th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900012Kings%20State%20Senator%2012th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900012Kings%20State%20Senator%2012th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 15th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900015Kings%20State%20Senator%2015th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900015Kings%20State%20Senator%2015th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900015Kings%20State%20Senator%2015th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900015Kings%20State%20Senator%2015th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 17th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900017Kings%20State%20Senator%2017th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900017Kings%20State%20Senator%2017th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900017Kings%20State%20Senator%2017th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900017Kings%20State%20Senator%2017th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 18th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900018Kings%20State%20Senator%2018th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900018Kings%20State%20Senator%2018th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900018Kings%20State%20Senator%2018th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900018Kings%20State%20Senator%2018th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 19th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900019Kings%20State%20Senator%2019th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900019Kings%20State%20Senator%2019th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900019Kings%20State%20Senator%2019th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900019Kings%20State%20Senator%2019th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 20th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900020Kings%20State%20Senator%2020th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900020Kings%20State%20Senator%2020th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900020Kings%20State%20Senator%2020th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900020Kings%20State%20Senator%2020th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 21st Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900021Kings%20State%20Senator%2021st%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900021Kings%20State%20Senator%2021st%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900021Kings%20State%20Senator%2021st%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900021Kings%20State%20Senator%2021st%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 22nd Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900022Kings%20State%20Senator%2022nd%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900022Kings%20State%20Senator%2022nd%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900022Kings%20State%20Senator%2022nd%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900022Kings%20State%20Senator%2022nd%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 23rd Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900023Kings%20State%20Senator%2023rd%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900023Kings%20State%20Senator%2023rd%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900023Kings%20State%20Senator%2023rd%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900023Kings%20State%20Senator%2023rd%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 25th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900025Kings%20State%20Senator%2025th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900025Kings%20State%20Senator%2025th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900025Kings%20State%20Senator%2025th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900025Kings%20State%20Senator%2025th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 26th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900026Kings%20State%20Senator%2026th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900026Kings%20State%20Senator%2026th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900026Kings%20State%20Senator%2026th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900026Kings%20State%20Senator%2026th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings State Senator 59th Senatorial District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900059Kings%20State%20Senator%2059th%20Senatorial%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900059Kings%20State%20Senator%2059th%20Senatorial%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900059Kings%20State%20Senator%2059th%20Senatorial%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00301900059Kings%20State%20Senator%2059th%20Senatorial%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 41st Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000041Kings%20Member%20of%20the%20Assembly%2041st%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000041Kings%20Member%20of%20the%20Assembly%2041st%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000041Kings%20Member%20of%20the%20Assembly%2041st%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000041Kings%20Member%20of%20the%20Assembly%2041st%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 42nd Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000042Kings%20Member%20of%20the%20Assembly%2042nd%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000042Kings%20Member%20of%20the%20Assembly%2042nd%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000042Kings%20Member%20of%20the%20Assembly%2042nd%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000042Kings%20Member%20of%20the%20Assembly%2042nd%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 43rd Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000043Kings%20Member%20of%20the%20Assembly%2043rd%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000043Kings%20Member%20of%20the%20Assembly%2043rd%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000043Kings%20Member%20of%20the%20Assembly%2043rd%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000043Kings%20Member%20of%20the%20Assembly%2043rd%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 44th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000044Kings%20Member%20of%20the%20Assembly%2044th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000044Kings%20Member%20of%20the%20Assembly%2044th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000044Kings%20Member%20of%20the%20Assembly%2044th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000044Kings%20Member%20of%20the%20Assembly%2044th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 45th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000045Kings%20Member%20of%20the%20Assembly%2045th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000045Kings%20Member%20of%20the%20Assembly%2045th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000045Kings%20Member%20of%20the%20Assembly%2045th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000045Kings%20Member%20of%20the%20Assembly%2045th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 46th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000046Kings%20Member%20of%20the%20Assembly%2046th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000046Kings%20Member%20of%20the%20Assembly%2046th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000046Kings%20Member%20of%20the%20Assembly%2046th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000046Kings%20Member%20of%20the%20Assembly%2046th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 47th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000047Kings%20Member%20of%20the%20Assembly%2047th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000047Kings%20Member%20of%20the%20Assembly%2047th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000047Kings%20Member%20of%20the%20Assembly%2047th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000047Kings%20Member%20of%20the%20Assembly%2047th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 48th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000048Kings%20Member%20of%20the%20Assembly%2048th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000048Kings%20Member%20of%20the%20Assembly%2048th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000048Kings%20Member%20of%20the%20Assembly%2048th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000048Kings%20Member%20of%20the%20Assembly%2048th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 49th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000049Kings%20Member%20of%20the%20Assembly%2049th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000049Kings%20Member%20of%20the%20Assembly%2049th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000049Kings%20Member%20of%20the%20Assembly%2049th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000049Kings%20Member%20of%20the%20Assembly%2049th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 50th Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000050Kings%20Member%20of%20the%20Assembly%2050th%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000050Kings%20Member%20of%20the%20Assembly%2050th%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000050Kings%20Member%20of%20the%20Assembly%2050th%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000050Kings%20Member%20of%20the%20Assembly%2050th%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 51st Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000051Kings%20Member%20of%20the%20Assembly%2051st%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000051Kings%20Member%20of%20the%20Assembly%2051st%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000051Kings%20Member%20of%20the%20Assembly%2051st%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000051Kings%20Member%20of%20the%20Assembly%2051st%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 52nd Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000052Kings%20Member%20of%20the%20Assembly%2052nd%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000052Kings%20Member%20of%20the%20Assembly%2052nd%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000052Kings%20Member%20of%20the%20Assembly%2052nd%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000052Kings%20Member%20of%20the%20Assembly%2052nd%20Assembly%20District%20EDLevel.pdf,
"GENERAL - NOVEMBER 8, 2022",Kings Member of the Assembly 53rd Assembly District,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000053Kings%20Member%20of%20the%20Assembly%2053rd%20Assembly%20District%20Recap.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000053Kings%20Member%20of%20the%20Assembly%2053rd%20Assembly%20District%20EDLevel.csv,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000053Kings%20Member%20of%20the%20Assembly%2053rd%20Assembly%20District%20Recap.pdf,https://www.vote.nyc/sites/default/files/pdf/election_results/2022/20221108General%20Election/00302000053Kings%20Member%20of%20the%20Assembly%2053rd%20Assembly%20District%20EDLevel.pdf,
